UNITID,LINE_10,LINE_45,LINE_50,LINE_55,LINE_11,LINE_30,LINE_51,LINE_52,PGLIN10,PGLIN45,PGLIN50,PGLIN11,SSLIN10,SSLIN45,SSLIN50,SSLIN11,NRLIN10,NRLIN45,NRLIN50,NRLIN11
485014,34,0,34,0,17,0,0,17,31,0,31,15,3,0,3,2,0,0,0,0
485032,32,0,32,2,17,1,0,14,26,0,26,11,2,0,2,2,4,0,4,4
485166,17,0,17,3,12,0,2,3,13,0,13,10,4,0,4,2,0,0,0,0
485236,15,0,15,2,5,3,0,7,7,0,7,1,3,0,3,1,5,0,5,3
485342,115,0,115,89,89,0,0,26,14,0,14,12,0,0,0,0,101,0,101,77
485360,10,0,10,2,2,1,0,7,2,0,2,1,2,0,2,1,6,0,6,0
485379,145,0,145,23,108,0,0,37,129,0,129,94,3,0,3,2,13,0,13,12
485388,127,0,127,26,91,0,0,36,95,0,95,60,3,0,3,3,29,0,29,28
485397,37,0,37,0,16,0,1,20,33,0,33,13,2,0,2,2,2,0,2,1
485412,36,0,36,23,29,0,0,7,26,0,26,19,4,0,4,4,6,0,6,6
485476,31,0,31,13,29,0,0,2,20,0,20,19,2,0,2,2,9,0,9,8
485485,77,0,77,17,60,0,9,8,48,0,48,32,0,0,0,0,29,0,29,28
485494,47,0,47,0,11,0,28,8,36,0,36,7,3,0,3,1,8,0,8,3
485573,82,0,82,0,78,0,0,4,81,0,81,77,1,0,1,1,0,0,0,0
485591,33,0,33,3,3,0,0,30,33,0,33,3,0,0,0,0,0,0,0,0
485607,13,0,13,0,3,0,0,10,13,0,13,3,0,0,0,0,0,0,0,0
485704,3,0,3,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0
485801,92,0,92,81,81,0,0,11,71,0,71,71,11,0,11,10,10,0,10,0
485874,32,0,32,2,27,0,0,5,13,0,13,12,3,0,3,3,16,0,16,12
485926,121,0,121,8,47,1,0,73,57,0,57,21,2,0,2,1,62,0,62,25
485962,3,0,3,0,2,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0
486141,6,0,6,3,3,0,0,3,3,0,3,1,1,0,1,1,2,0,2,1
486150,33,0,33,25,31,0,0,2,28,0,28,28,0,0,0,0,5,0,5,3
486169,16,0,16,0,5,0,0,11,14,0,14,4,1,0,1,1,1,0,1,0
486248,67,0,67,12,32,0,32,3,14,0,14,3,3,0,3,1,50,0,50,28
486345,42,0,42,33,33,0,0,9,39,0,39,30,3,0,3,3,0,0,0,0
486390,87,0,87,4,12,0,32,43,52,0,52,7,1,0,1,0,34,0,34,5
486406,18,0,18,14,15,0,0,3,11,0,11,8,0,0,0,0,7,0,7,7
486442,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
486497,15,0,15,5,12,0,0,3,14,0,14,11,0,0,0,0,1,0,1,1
486503,27,0,27,8,22,0,0,5,27,0,27,22,0,0,0,0,0,0,0,0
486512,72,0,72,25,65,0,0,7,70,0,70,65,0,0,0,0,2,0,2,0
486530,37,0,37,15,28,0,0,9,29,0,29,21,4,0,4,3,4,0,4,4
486567,75,0,75,4,43,0,0,32,39,0,39,15,3,0,3,2,33,0,33,26
486576,98,0,98,37,52,0,0,46,88,0,88,48,0,0,0,0,10,0,10,4
486619,38,0,38,11,13,1,0,24,1,0,1,0,1,0,1,1,36,0,36,12
486691,38,0,38,0,12,0,2,24,31,0,31,10,4,0,4,2,3,0,3,0
486707,85,0,85,10,48,0,0,37,76,0,76,42,7,0,7,6,2,0,2,0
486716,66,0,66,10,41,0,0,25,53,0,53,31,9,0,9,8,4,0,4,2
486752,58,0,58,9,40,0,0,18,55,0,55,37,3,0,3,3,0,0,0,0
486770,42,0,42,12,32,0,0,10,28,0,28,27,0,0,0,0,14,0,14,5
486798,1712,5,1707,498,957,0,0,750,1358,4,1354,716,194,1,193,130,160,0,160,111
486877,8,0,8,5,5,0,0,3,2,0,2,2,0,0,0,0,6,0,6,3
486886,11,0,11,8,9,0,0,2,4,0,4,4,0,0,0,0,7,0,7,5
486983,12,0,12,1,6,0,0,6,7,0,7,2,0,0,0,0,5,0,5,4
487047,235,0,235,109,139,0,0,96,209,0,209,116,5,0,5,4,21,0,21,19
487065,21,0,21,5,12,0,0,9,14,0,14,7,1,0,1,1,6,0,6,4
487083,27,1,26,3,15,0,1,10,15,0,15,7,3,0,3,0,9,1,8,8
487232,81,0,81,60,62,0,0,19,66,0,66,50,10,0,10,8,5,0,5,4
487348,27,0,27,5,18,0,0,9,20,0,20,11,2,0,2,2,5,0,5,5
487384,387,0,387,35,198,11,4,174,375,0,375,191,10,0,10,5,2,0,2,2
487427,638,2,636,66,262,3,8,363,623,2,621,251,12,0,12,9,3,0,3,2
487436,523,2,521,41,163,6,8,344,507,2,505,155,11,0,11,5,5,0,5,3
487472,847,2,845,53,332,5,11,497,828,2,826,321,14,0,14,8,5,0,5,3
487481,1029,4,1025,98,419,6,14,586,993,4,989,402,32,0,32,16,4,0,4,1
487506,31,0,31,0,27,0,0,4,16,0,16,12,3,0,3,3,12,0,12,12
487533,17,0,17,9,15,0,0,2,9,0,9,8,5,0,5,5,3,0,3,2
487621,5,0,5,0,4,0,0,1,5,0,5,4,0,0,0,0,0,0,0,0
487676,50,0,50,1,31,0,2,17,23,0,23,13,7,0,7,6,20,0,20,12
487773,11,0,11,8,8,0,0,3,5,0,5,2,1,0,1,1,5,0,5,5
487791,180,0,180,137,140,4,0,36,131,0,131,98,22,0,22,21,27,0,27,21
487807,10,0,10,0,2,0,0,8,9,0,9,2,0,0,0,0,1,0,1,0
487816,2,0,2,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0
487889,239,0,239,239,239,0,0,0,0,0,0,0,13,0,13,13,226,0,226,226
487898,9,0,9,0,4,5,0,0,6,0,6,2,0,0,0,0,3,0,3,2
487904,29,0,29,26,26,0,0,3,17,0,17,14,12,0,12,12,0,0,0,0
487922,9,0,9,5,8,0,0,1,3,0,3,2,3,0,3,3,3,0,3,3
487959,25,0,25,23,23,0,2,0,11,0,11,11,2,0,2,2,12,0,12,10
487968,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
488013,46,0,46,2,16,0,0,30,44,0,44,14,2,0,2,2,0,0,0,0
488022,8,0,8,0,4,0,0,4,8,0,8,4,0,0,0,0,0,0,0,0
488110,20,0,20,1,12,0,0,8,11,0,11,6,3,0,3,3,6,0,6,3
488129,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
488138,112,0,112,94,102,0,0,10,87,0,87,87,25,0,25,15,0,0,0,0
488147,63,0,63,16,33,0,1,29,39,0,39,15,24,0,24,18,0,0,0,0
488174,28,0,28,22,22,0,0,6,22,0,22,22,5,0,5,0,1,0,1,0
488183,8,0,8,0,2,0,0,6,7,0,7,2,1,0,1,0,0,0,0,0
488192,28,0,28,3,15,0,11,2,15,0,15,5,5,0,5,3,8,0,8,7
488217,14,0,14,9,9,1,0,4,10,0,10,6,1,0,1,1,3,0,3,2
488253,25,0,25,23,23,0,0,2,13,0,13,13,2,0,2,0,10,0,10,10
488262,10,0,10,1,5,0,4,1,6,0,6,1,2,0,2,2,2,0,2,2
488271,38,0,38,5,29,0,0,9,26,0,26,20,4,0,4,4,8,0,8,5
488280,5,0,5,5,5,0,0,0,4,0,4,4,1,0,1,1,0,0,0,0
488299,46,2,44,23,32,0,0,12,35,2,33,23,0,0,0,0,11,0,11,9
488369,16,0,16,4,11,1,0,4,14,0,14,11,1,0,1,0,1,0,1,0
488378,48,0,48,16,38,0,0,10,45,0,45,38,0,0,0,0,3,0,3,0
488396,32,0,32,14,18,0,0,14,14,0,14,14,0,0,0,0,18,0,18,4
488411,89,0,89,13,69,1,0,19,46,0,46,37,25,0,25,25,18,0,18,7
488439,34,0,34,0,4,0,0,30,23,0,23,0,2,0,2,0,9,0,9,4
488590,14,0,14,13,14,0,0,0,0,0,0,0,0,0,0,0,14,0,14,14
488651,76,0,76,8,57,0,0,19,68,0,68,55,2,0,2,2,6,0,6,0
488749,121,0,121,54,62,4,47,8,70,0,70,30,21,0,21,21,30,0,30,11
488837,36,0,36,35,35,0,1,0,14,0,14,14,22,0,22,21,0,0,0,0
488891,5,0,5,5,5,0,0,0,3,0,3,3,0,0,0,0,2,0,2,2
488916,13,1,12,0,10,0,0,2,12,1,11,9,0,0,0,0,1,0,1,1
488952,75,0,75,9,50,0,0,25,67,0,67,46,5,0,5,2,3,0,3,2
488961,61,0,61,5,23,0,0,38,53,0,53,19,5,0,5,3,3,0,3,1
488970,49,0,49,13,37,0,0,12,45,0,45,35,1,0,1,1,3,0,3,1
488989,52,0,52,3,35,0,0,17,29,0,29,19,7,0,7,4,16,0,16,12
488998,75,0,75,8,49,0,0,26,60,0,60,39,11,0,11,9,4,0,4,1
489122,19,0,19,2,4,0,1,14,10,0,10,2,0,0,0,0,9,0,9,2
489131,23,0,23,6,7,0,0,16,5,0,5,2,0,0,0,0,18,0,18,5
489140,27,0,27,7,10,0,0,17,11,0,11,10,0,0,0,0,16,0,16,0
489159,22,0,22,4,18,0,0,4,13,0,13,10,2,0,2,1,7,0,7,7
489238,139,1,138,97,109,1,1,27,76,1,75,70,63,0,63,39,0,0,0,0
489247,13,0,13,5,8,0,0,5,13,0,13,8,0,0,0,0,0,0,0,0
489256,204,0,204,200,200,0,0,4,130,0,130,130,0,0,0,0,74,0,74,70
489830,43,0,43,4,21,0,0,22,39,0,39,18,1,0,1,1,3,0,3,2
490018,7,0,7,7,7,0,0,0,5,0,5,5,2,0,2,2,0,0,0,0
490115,44,0,44,30,31,0,0,13,26,0,26,16,9,0,9,9,9,0,9,6
490142,5,0,5,0,5,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0
490151,51,0,51,34,35,0,16,0,32,0,32,31,19,0,19,4,0,0,0,0
490221,20,0,20,6,15,0,1,4,1,0,1,0,0,0,0,0,19,0,19,15
490249,17,0,17,10,13,0,0,4,0,0,0,0,17,0,17,13,0,0,0,0
490258,33,3,30,24,24,0,0,6,8,2,6,4,3,0,3,0,22,1,21,20
490267,6,0,6,0,3,0,0,3,4,0,4,3,2,0,2,0,0,0,0,0
490294,48,0,48,0,10,0,1,37,25,0,25,7,0,0,0,0,23,0,23,3
490300,17,0,17,1,15,0,0,2,11,0,11,10,3,0,3,3,3,0,3,2
490382,13,0,13,12,13,0,0,0,8,0,8,8,2,0,2,2,3,0,3,3
490391,78,0,78,74,74,0,0,4,18,0,18,18,18,0,18,18,42,0,42,38
490407,39,0,39,0,25,0,0,14,33,0,33,20,0,0,0,0,6,0,6,5
490416,13,0,13,0,1,0,8,4,11,0,11,0,2,0,2,1,0,0,0,0
490425,163,0,163,9,110,0,0,53,57,0,57,35,15,0,15,11,91,0,91,64
490434,9,0,9,8,8,0,0,1,4,0,4,4,3,0,3,3,2,0,2,1
490443,8,0,8,0,7,0,0,1,5,0,5,4,1,0,1,1,2,0,2,2
490452,31,0,31,21,28,0,3,0,31,0,31,28,0,0,0,0,0,0,0,0
490461,45,0,45,12,36,0,0,9,24,0,24,17,1,0,1,1,20,0,20,18
490470,4,0,4,0,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
490522,7,0,7,1,1,0,5,1,7,0,7,1,0,0,0,0,0,0,0,0
490531,24,0,24,20,20,0,0,4,24,0,24,20,0,0,0,0,0,0,0,0
490674,4,0,4,3,3,0,0,1,3,0,3,3,0,0,0,0,1,0,1,0
490717,57,0,57,0,44,0,2,11,27,0,27,18,7,0,7,5,23,0,23,21
490735,151,0,151,89,108,0,3,40,137,0,137,99,2,0,2,2,12,0,12,7
490744,8,0,8,0,4,0,0,4,6,0,6,2,0,0,0,0,2,0,2,2
490814,43,0,43,10,28,0,0,15,37,0,37,23,4,0,4,3,2,0,2,2
490869,159,0,159,37,71,0,0,88,132,0,132,54,13,0,13,6,14,0,14,11
490896,198,0,198,11,118,0,31,49,0,0,0,0,31,0,31,25,167,0,167,93
490948,8,0,8,1,5,0,0,3,8,0,8,5,0,0,0,0,0,0,0,0
491066,13,0,13,8,8,0,4,1,7,0,7,4,1,0,1,1,5,0,5,3
491075,49,0,49,42,42,0,7,0,42,0,42,42,0,0,0,0,7,0,7,0
491084,211,0,211,103,134,0,0,77,163,0,163,88,10,0,10,8,38,0,38,38
491136,32,0,32,1,19,0,0,13,25,0,25,14,4,0,4,3,3,0,3,2
491145,42,0,42,1,23,0,0,19,37,0,37,19,4,0,4,4,1,0,1,0
491224,13,0,13,0,4,0,0,9,11,0,11,3,1,0,1,0,1,0,1,1
491233,22,1,21,15,15,0,0,6,2,1,1,1,1,0,1,0,19,0,19,14
491242,28,0,28,0,11,0,0,17,9,0,9,7,2,0,2,0,17,0,17,4
491251,34,0,34,31,31,0,0,3,18,0,18,15,0,0,0,0,16,0,16,16
491260,9,0,9,1,1,0,0,8,7,0,7,1,2,0,2,0,0,0,0,0
491394,83,0,83,56,57,0,0,26,28,0,28,19,8,0,8,6,47,0,47,32
491464,170,0,170,16,26,0,3,141,61,0,61,15,0,0,0,0,109,0,109,11
491473,31,0,31,31,31,0,0,0,29,0,29,29,0,0,0,0,2,0,2,2
491507,23,0,23,0,1,0,17,5,14,0,14,0,1,0,1,0,8,0,8,1
491543,63,0,63,37,46,0,2,15,14,0,14,3,0,0,0,0,49,0,49,43
491552,7,0,7,7,7,0,0,0,5,0,5,5,2,0,2,2,0,0,0,0
491570,23,0,23,6,6,0,0,17,10,0,10,6,0,0,0,0,13,0,13,0
491589,4,0,4,3,3,0,0,1,0,0,0,0,0,0,0,0,4,0,4,3
491598,12,0,12,12,12,0,0,0,5,0,5,5,7,0,7,7,0,0,0,0
491668,162,0,162,71,71,0,36,55,59,0,59,0,0,0,0,0,103,0,103,71
491677,15,0,15,11,11,0,0,4,13,0,13,9,2,0,2,2,0,0,0,0
491686,26,0,26,0,22,0,0,4,15,0,15,13,6,0,6,4,5,0,5,5
491695,8,0,8,1,6,0,0,2,7,0,7,5,0,0,0,0,1,0,1,1
491729,6,0,6,2,2,0,0,4,5,0,5,2,0,0,0,0,1,0,1,0
491747,29,0,29,2,19,0,3,7,12,0,12,10,2,0,2,1,15,0,15,8
491756,70,0,70,10,70,0,0,0,57,0,57,57,3,0,3,3,10,0,10,10
491774,13,0,13,10,10,0,0,3,4,0,4,4,6,0,6,3,3,0,3,3
491783,78,0,78,28,35,0,15,28,29,0,29,0,0,0,0,0,49,0,49,35
491792,67,0,67,12,54,0,1,12,27,0,27,21,17,0,17,13,23,0,23,20
491826,23,0,23,7,16,0,0,7,21,0,21,14,2,0,2,2,0,0,0,0
491835,40,0,40,3,32,0,0,8,20,0,20,16,6,0,6,6,14,0,14,10
491853,18,0,18,2,9,2,0,7,15,0,15,6,1,0,1,1,2,0,2,2
491871,2,0,2,2,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
491880,63,0,63,50,51,0,0,12,33,0,33,29,11,0,11,10,19,0,19,12
491899,35,0,35,0,32,0,0,3,3,0,3,0,0,0,0,0,32,0,32,32
491905,70,0,70,1,28,0,1,41,34,0,34,10,3,0,3,2,33,0,33,16
491923,208,0,208,36,176,0,0,32,88,0,88,68,35,0,35,32,85,0,85,76
491932,17,0,17,15,15,2,0,0,8,0,8,8,7,0,7,7,2,0,2,0
491978,4,0,4,4,4,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0
491996,26,0,26,2,19,1,6,0,14,0,14,11,10,0,10,8,2,0,2,0
492005,24,0,24,7,17,0,0,7,13,0,13,6,4,0,4,4,7,0,7,7
492023,273,0,273,30,34,0,193,46,0,0,0,0,0,0,0,0,273,0,273,34
492096,4,0,4,1,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
492139,165,1,164,141,144,0,0,20,11,0,11,11,14,0,14,14,140,1,139,119
492281,23,0,23,0,6,0,17,0,18,0,18,6,0,0,0,0,5,0,5,0
492360,9,0,9,4,6,0,0,3,4,0,4,2,2,0,2,2,3,0,3,2
492421,13,0,13,3,12,0,0,1,13,0,13,12,0,0,0,0,0,0,0,0
492643,75,0,75,59,64,0,1,10,27,0,27,25,0,0,0,0,48,0,48,39
492652,9,0,9,9,9,0,0,0,5,0,5,5,0,0,0,0,4,0,4,4
492661,72,0,72,9,36,0,0,36,54,0,54,27,6,0,6,4,12,0,12,5
492731,46,0,46,6,34,0,1,11,25,0,25,17,5,0,5,5,16,0,16,12
492935,65,0,65,32,58,0,0,7,62,0,62,58,2,0,2,0,1,0,1,0
492953,16,0,16,3,7,0,0,9,11,0,11,5,1,0,1,1,4,0,4,1
493071,246,0,246,113,134,0,8,104,195,0,195,125,0,0,0,0,51,0,51,9
493150,37,0,37,2,35,0,0,2,31,0,31,29,6,0,6,6,0,0,0,0
493372,2,0,2,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0
493479,10,0,10,10,10,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0
493530,6,0,6,4,4,0,0,2,5,0,5,3,1,0,1,1,0,0,0,0
493549,136,0,136,115,115,0,0,21,98,0,98,82,7,0,7,4,31,0,31,29
493558,14,0,14,13,13,0,0,1,8,0,8,8,1,0,1,1,5,0,5,4
493576,4,0,4,1,3,0,0,1,4,0,4,3,0,0,0,0,0,0,0,0
493628,16,0,16,0,10,1,0,5,1,0,1,0,2,0,2,2,13,0,13,8
493637,38,0,38,37,37,0,1,0,0,0,0,0,0,0,0,0,38,0,38,37
493655,21,0,21,4,17,0,0,4,8,0,8,7,0,0,0,0,13,0,13,10
493691,6,0,6,0,4,0,0,2,3,0,3,1,0,0,0,0,3,0,3,3
493734,17,0,17,4,12,0,1,4,10,0,10,10,2,0,2,2,5,0,5,0
493743,99,0,99,15,84,0,0,15,96,0,96,81,3,0,3,3,0,0,0,0
493752,5,0,5,5,5,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0
493761,39,0,39,10,27,0,0,12,25,0,25,17,5,0,5,3,9,0,9,7
493770,18,0,18,15,15,0,0,3,12,0,12,12,6,0,6,3,0,0,0,0
493804,50,0,50,8,33,0,0,17,32,0,32,19,3,0,3,1,15,0,15,13
493813,21,0,21,2,20,0,0,1,17,0,17,17,0,0,0,0,4,0,4,3
493831,18,0,18,5,8,0,0,10,4,0,4,2,2,0,2,2,12,0,12,4
493910,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
493992,373,0,373,156,234,0,0,139,298,0,298,176,12,0,12,1,63,0,63,57
494001,33,0,33,0,20,1,0,12,18,0,18,7,5,0,5,3,10,0,10,10
494029,5,0,5,1,2,0,0,3,5,0,5,2,0,0,0,0,0,0,0,0
494232,13,0,13,1,12,0,0,1,8,0,8,8,1,0,1,1,4,0,4,3
494357,597,3,594,69,257,5,10,322,563,3,560,241,21,0,21,11,13,0,13,5
494472,3,0,3,3,3,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0
494524,82,0,82,7,68,0,0,14,36,0,36,29,13,0,13,12,33,0,33,27
494649,11,0,11,1,10,0,0,1,4,0,4,4,7,0,7,6,0,0,0,0
494700,41,0,41,19,31,0,0,10,37,0,37,28,0,0,0,0,4,0,4,3
494719,29,0,29,0,8,0,0,21,0,0,0,0,0,0,0,0,29,0,29,8
494728,18,0,18,2,10,0,0,8,14,0,14,8,0,0,0,0,4,0,4,2
494904,62,0,62,53,53,0,9,0,37,0,37,37,25,0,25,16,0,0,0,0
495040,42,0,42,42,42,0,0,0,18,0,18,18,3,0,3,3,21,0,21,21
495077,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
495101,35,0,35,22,32,0,0,3,10,0,10,9,4,0,4,3,21,0,21,20
495110,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
495129,119,0,119,113,113,5,0,1,5,0,5,5,1,0,1,1,113,0,113,107
495138,10,0,10,2,2,0,4,4,1,0,1,0,0,0,0,0,9,0,9,2
495165,10,0,10,8,8,0,2,0,0,0,0,0,0,0,0,0,10,0,10,8
495208,6,0,6,0,3,0,0,3,3,0,3,1,1,0,1,0,2,0,2,2
495217,32,0,32,28,29,0,0,3,0,0,0,0,0,0,0,0,32,0,32,29
495244,16,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,16,0,16,16
495262,4,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4
495299,13,0,13,13,13,0,0,0,2,0,2,2,0,0,0,0,11,0,11,11
495305,12,0,12,2,9,0,1,2,0,0,0,0,0,0,0,0,12,0,12,9
495350,3,0,3,0,2,0,0,1,1,0,1,1,0,0,0,0,2,0,2,1
495369,10,0,10,0,9,0,0,1,5,0,5,5,0,0,0,0,5,0,5,4
495396,6,0,6,4,4,0,2,0,0,0,0,0,0,0,0,0,6,0,6,4
495411,47,0,47,4,27,1,0,19,26,0,26,12,5,0,5,3,16,0,16,12
495518,22,0,22,0,5,1,0,16,19,0,19,4,3,0,3,1,0,0,0,0
495776,14,0,14,4,10,0,0,4,9,0,9,6,1,0,1,1,4,0,4,3
495794,24,0,24,2,20,0,0,4,10,0,10,8,2,0,2,2,12,0,12,10
495837,56,0,56,20,26,0,0,30,46,0,46,21,0,0,0,0,10,0,10,5
495925,66,0,66,19,34,0,11,21,62,0,62,33,2,0,2,1,2,0,2,0
495934,67,0,67,19,33,1,12,21,65,0,65,32,0,0,0,0,2,0,2,1
495943,35,0,35,13,20,0,8,7,33,0,33,20,0,0,0,0,2,0,2,0
495970,98,0,98,52,61,0,9,28,88,0,88,54,0,0,0,0,10,0,10,7
495998,65,0,65,26,37,1,14,13,62,0,62,35,1,0,1,0,2,0,2,2
496371,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
496539,13,0,13,11,11,0,0,2,0,0,0,0,0,0,0,0,13,0,13,11
496618,41,0,41,35,35,0,0,6,0,0,0,0,0,0,0,0,41,0,41,35
496645,17,0,17,13,13,0,0,4,0,0,0,0,0,0,0,0,17,0,17,13
496663,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4
496672,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
496715,126,0,126,117,117,0,9,0,38,0,38,38,4,0,4,4,84,0,84,75
496733,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
497161,66,0,66,27,44,0,12,10,0,0,0,0,0,0,0,0,66,0,66,44
497189,61,0,61,53,53,0,0,8,0,0,0,0,0,0,0,0,61,0,61,53
497222,6,0,6,1,4,0,0,2,2,0,2,1,0,0,0,0,4,0,4,3
497310,53,0,53,5,46,0,0,7,14,0,14,12,8,0,8,6,31,0,31,28
497374,23,0,23,2,21,0,2,0,0,0,0,0,0,0,0,0,23,0,23,21
497417,20,0,20,10,19,0,0,1,0,0,0,0,0,0,0,0,20,0,20,19
497435,94,0,94,19,73,0,7,14,0,0,0,0,0,0,0,0,94,0,94,73
497471,5,0,5,4,4,0,0,1,0,0,0,0,0,0,0,0,5,0,5,4
497684,41,2,39,30,30,0,0,9,0,0,0,0,0,0,0,0,41,2,39,30
497736,4,0,4,2,4,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0
497912,358,0,358,110,195,0,0,163,307,0,307,172,31,0,31,20,20,0,20,3
498322,55,0,55,11,38,0,1,16,0,0,0,0,0,0,0,0,55,0,55,38
498359,22,0,22,4,15,0,7,0,0,0,0,0,0,0,0,0,22,0,22,15
498368,13,0,13,10,12,0,1,0,0,0,0,0,0,0,0,0,13,0,13,12
498377,36,0,36,35,35,0,0,1,0,0,0,0,0,0,0,0,36,0,36,35
498401,7,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
498410,32,0,32,23,27,0,0,5,0,0,0,0,0,0,0,0,32,0,32,27
